id,is_dangerous
5254084827,False
5337912806,False
2008144428,False
2145075408,False
5114420363,False
5347183816,False
5189037613,False
1409575784,False
1036415684,False
5473402755,False
961642116,False
1009731848,False
2147152202,False
5396564558,False
5267413487,False
5334382549,False
5257100419,False
5177799841,False
5214883425,False
5313736605,False
5598522304,False
806889255,False
1694886956,False
1764070555,False
1904680682,False
5460699571,False
744458324,False
1186827933,False
5236540687,False
5343466572,False
823879738,False
5024200496,False
5207181327,False
5495132110,False
1112182316,False
5505793642,False
5517045867,False
5374346788,False
1108865210,False
457030626,False
5368807147,False
5296503415,False
5051519215,False
1139261650,False
5101258005,False
5164390658,False
2070258709,False
1206420392,False
5344344241,False
5378756097,False
5381255615,False
5147430376,False
5355133990,False
5162483727,False
5361882491,False
5386652543,False
2102420496,False
2049009570,False
5365478464,False
5397083553,False
1336991712,False
5373335329,False
5105380804,False
5031020385,False
5137044901,False
5171358753,False
5140271151,False
2062848820,False
5055205008,False
5344972678,False
5127890683,False
5298352134,False
5177549764,False
855019347,False
5268579426,False
5225140535,False
5176992202,False
5053146083,False
1243152558,False
5308548235,False
1156099753,False
1447298017,False
5157365164,False
5108727394,False
796974477,False
5067492639,False
5343479618,False
5336602758,False
1309461482,False
5188541645,False
5306017261,False
5284519285,False
5337882349,False
464159296,False
2104085129,False
5390599904,False
5068123303,False
5165103431,False
5394614448,False
5310708370,False
5186139216,False
5024882109,False
5064149360,False
1251418371,False
5249553228,False
5200101287,False
5337073738,False
640495725,False
5361578385,False
1859991906,False
5103997800,False
5206095008,False
5164173828,False
5161738232,False
5132861843,False
5259613373,False
5200636524,False
5090855743,False
5351923743,False
5376260716,False
5292940183,False
5059210682,False
2051467167,False
643491808,False
5147639623,False
5235249914,False
5306658153,False
1834299480,False
5248100363,False
949022764,False
5265369247,False
1403174975,False
5130863916,False
5298298850,False
5298649535,False
5127493653,False
918453492,False
5294780710,False
5181000647,False
5388870736,False
1120967555,False
1648142033,False
1252316062,False
1346769455,False
5193152419,False
1552523422,False
1331464863,False
2112474405,False
5295294867,False
927600504,False
1120148112,False
1730914964,False
5262822406,False
89063348384,False
5278454158,False
1006162779,False
5285140629,False
1936513096,False
5141042391,False
5115908014,False
5168832492,False
5098737967,False
2094311172,False
1271157884,False
5047911075,False
2070377535,False
5297860159,False
5052453886,False
1890090351,False
5127109347,False
2143484026,False
1166445722,False
581591410,False
5187768268,False
1758740537,False
5186493623,False
5154896333,False
5169409901,False
5109984012,False
5032736719,False
5146520666,False
1309395282,False
1650656817,False
5252935089,False
5030481852,False
5276081713,False
5227339580,False
813542676,False
5198021851,False
5119800384,False
5158463239,False
1049583109,False
2132613685,False
5139387685,False
5278006030,False
779922707,False
1889731477,False
1041836818,False
1089230634,False
5003615909,False
988354422,False
5211149266,False
5221463152,False
1838857606,False
1832133732,False
5211280328,False
956979256,False
5260463575,False
694712971,False
5011427070,False
1482816143,False
1346376879,False
5298501080,False
783733830,False
5269718515,False
5231590169,False
1248132642,False
5220477440,False
5089667818,False
1019759504,False
1115039502,False
2074487227,False
1833012057,False
5101088812,False
1915762533,False
1543387506,False
1161411324,False
1149546378,False
1855161313,False
559968971,False
1199810006,False
2123189665,False
5119635160,False
5020513564,False
1823018612,False
5060714344,False
1647935996,False
1615548240,False
5062404116,False
5050120688,False
840804489,False
5097101989,False
1718671519,False
1804521644,False
5250874880,False
1912381636,False
1779652830,False
2104663985,False
1846620223,False
1500241465,False
2057697452,False
1134914993,False
5039245849,False
2007379065,False
2028198393,False
5168541085,False
5107109708,False
5137765555,False
5147018642,False
5250826562,False
5064722292,False
5062408420,False
1960748212,False
5110078916,False
5157292950,False
5005071104,False
5070814685,False
1900598687,False
5229254280,False
5163423177,False
2066424939,False
5118621626,False
1856695283,False
5179937866,False
986167963,False
1114392026,False
1826255305,False
1964689036,False
420753357,False
2056427679,False
1887645873,False
2113164553,False
5112050572,False
2094844845,False
5242790560,False
1981930877,False
1961018565,False
5109238474,False
1780909107,False
5281073404,False
903579111,False
5040330185,False
5236908236,False
239347573,False
5077322139,False
2066186669,False
5063949272,False
5058503875,False
5219004063,False
2138122955,False
2082145227,False
5088717590,False
5062796891,False
468560792,False
853712504,False
5065133189,False
1540917190,False
936896933,False
5039174624,False
1797495517,False
2085028876,False
5091279809,False
1058215676,False
5067487421,False
1671937246,False
2069010412,False
2089848324,False
976035555,False
2003912541,False
1940722809,False
1621890076,False
1823233008,False
1836840640,False
1862600860,False
629502048,False
2008976946,False
1092231151,False
1069433835,False
2122244534,False
5032073388,False
1928908606,False
1717080412,False
1740221524,False
488014658,False
379831137,False
954439550,False
1270307248,False
1852112877,False
2043870061,False
1484820358,False
1934298869,False
1217571924,False
1982300768,False
757024397,False
835846668,False
1282503100,False
6236961649,False
5993974536,False
6158613326,False
6212674802,False
6241833292,False
5369987110,False
1251357984,False
5964056984,False
5730530516,False
6007376752,False
5606850196,False
6096642517,False
6129309049,False
5972506318,False
5777062942,False
1770026972,False
6101412837,False
5576414058,False
6054073778,False
6225677610,False
5594339177,False
5428922247,False
5632880930,False
6267647572,False
5886863468,False
6225426229,False
5835412312,False
6056492772,False
6212718990,False
6067351374,False
5627046930,False
6185499292,False
5831559950,False
5900550040,False
6002860396,False
5833169578,False
5857021425,False
6276665046,False
5697226990,False
6155072446,False
6076995430,False
5510850343,False
5882231155,False
5988411440,False
5971241997,False
5853450073,False
5883250473,False
5977561932,False
5943414055,False
6025875941,False
5575556538,False
6109995121,False
5874173818,False
6007675407,False
6093689220,False
6100135182,False
6018698661,False
5935650487,False
6201887813,False
5953617855,False
5993582662,False
6141332874,False
6142308524,False
6180395251,False
5639405179,False
5629416359,False
5450818137,False
6199388154,False
5521915611,False
6068037207,False
6055828341,False
5991386092,False
5780964722,False
6130211280,False
6255913232,False
6090871197,False
6130093684,False
6198296529,False
5512520692,False
5490810383,False
5258969027,False
5740773615,False
5844340275,False
6280520233,False
6246340085,False
6202061602,False
6094737044,False
6127267490,False
5857038301,False
6270515714,False
6261897654,False
6148471467,False
5910542016,False
5531705015,False
5779030020,False
6172019520,False
5911131124,False
6299808655,False
6193407839,False
6056172824,False
6181137555,False
6169292114,False
6253242005,False
5999254331,False
5418048704,False
5824504259,False
6051784879,False
6170049498,False
6080023596,False
5992550871,False
6129036794,False
6282154684,False
6084893139,False
6147625570,False
5729658725,False
5959417117,False
5550068917,False
6145397701,False
5856144729,False
6081981179,False
5958542473,False
6081268658,False
5115146817,False
6211000179,False
6006553710,False
6287286973,False
5241336515,False
5820351117,False
5734347565,False
6035811058,False
5190156310,False
6074884522,False
5869789998,False
5988049606,False
6222562350,False
5114806106,False
1895269545,False
5262442377,False
5261952061,False
5119504542,False
1962434782,False
5223595404,False
5219759750,False
6181901959,False
5180016528,False
5183858653,False
5999325939,False
5931158406,False
6065047740,False
6225465772,False
312824797,False
6005106525,False
5703479854,False
5696507444,False
6223949740,False
5862406386,False
5892952534,False
5918878421,False
6148321683,False
6193355670,False
5884817241,False
5697789019,False
713097525,False
6283361830,False
5954536011,False
6255251821,False
5395007393,False
6082680236,False
2143783753,False
950489172,False
5819269380,False
1121280013,False
5474754960,False
5462420285,False
5712383842,False
5757928070,False
6224944008,False
5146121436,False
6024326720,False
6186808502,False
6123986729,False
5526602046,False
6113220231,False
6104041525,False
5635796492,False
5106684176,False
721695649,False
6230022819,False
5989675461,False
6038175997,False
6112708299,False
5074632539,False
6002251577,False
6154310919,False
6191281664,False
6271166500,False
2140766866,False
5321561646,False
5724869470,False
5928589781,False
5955304334,False
5884321719,False
6054868497,False
6285821968,False
6258349074,False
6123829830,False
5640849043,False
6134853168,False
6244228075,False
825965089,False
5857250518,False
783027408,False
6158931966,False
5257300449,False
998039124,False
6084723583,False
6092610316,False
6094166482,False
6086957054,False
5434369342,False
5439834467,False
5768404993,False
6266613384,False
2111532327,False
5691819208,False
5980734263,False
5245739861,False
5415974735,False
5605099958,False
1667863839,False
5111207145,False
5924985188,False
5976135912,False
6180406684,False
6266238448,False
5919629395,False
5922590085,False
1324682054,False
5302027106,False
2014818293,False
6249689860,False
681028220,False
5984594243,False
5901144525,False
6139355240,False
5673216877,True
1238441206,False
5698244408,False
5089240314,False
5719987898,False
6229645498,False
1916318988,False
1991248257,False
5698277652,False
6218405829,False
1493720970,False
6261989186,False
5459952430,False
5935339299,False
5563454939,False
6156476606,False
5057171091,False
5213716684,False
6111680928,False
1968689429,False
6031141175,False
5928473278,False
5958855839,False
6051357531,False
6242884856,False
6279290645,False
6126760861,False
877646304,False
5403290848,False
5878928777,False
5864039059,False
1809526308,False
5246557168,False
5406324578,False
1808502072,False
5775789338,False
515272523,False
6254350480,False
5966964248,False
6093579380,False
6077064677,False
5251325401,False
5360492716,False
6028244621,False
5420035364,False
6207072405,False
6171375615,False
6181524610,False
6093447907,False
5633034972,False
6152668712,False
6146853472,False
6214092984,False
724195395,False
719204085,False
5993676027,False
5913317118,False
6097775970,False
6278069052,False
5692512592,False
5971486819,False
5987763900,False
6176263623,False
6220729893,False
766867036,False
858772565,False
5507161756,False
6214916800,False
5560508904,False
1867451933,False
5615607620,False
6036062110,False
6217678352,False
2082245957,False
5378610756,False
6224738924,False
5666578354,False
5406850371,False
5667176802,False
724004924,False
5682327371,False
6160499428,False
5615605045,False
5762489496,False
6123043888,False
5989920749,False
6282608332,False
5856693843,False
6218140703,False
6093124794,False
5968879669,False
6180902905,False
6028560004,False
6296104254,False
6130883849,False
6192442550,False
6035705115,False
6163778787,False
6222213952,False
5924546017,False
6045257930,False
6163118065,False
6013947278,False
5975438410,False
6182299605,False
5953389042,False
6173170167,False
5718442254,False
6111928009,False
6201935540,False
6190461829,False
6113402613,False
6295109230,False
5836015736,False
6031221178,False
6111059694,False
6054004684,False
5964265097,False
6205818077,False
6177014761,False
655223908,False
6276526610,False
1696691496,False
6131770846,False
5761992013,False
2092649849,False
6130958046,False
5480077798,False
6152401745,False
6235594617,False
6076953351,False
5987247316,False
5454085236,False
5305573067,False
2115162131,False
6191472795,False
6031506445,False
1527027523,False
5426447208,False
6142682366,False
6241706885,False
6269005788,False
6151473800,False
5830603110,False
5570719710,False
6287955707,False
6270352103,False
1536119967,False
5173022977,False
5717121086,False
6124900993,False
5984879521,False
6010745768,False
5833537841,False
6204485941,False
6125230082,False
6220363553,False
6036769653,False
6206011098,False
6200171764,False
6141840615,False
5365236573,False
903471515,False
6148745559,False
5305001860,False
6268641778,False
2107137932,False
5823010848,False
6202338315,False
5586252605,False
1874554297,False
565417853,False
5670530744,False
823047591,False
5652237917,False
5992579489,False
5052544627,False
5204938199,False
5520386384,False
6108551366,False
995625420,False
1335376023,False
838267294,False
5972960432,False
6104146252,False
1042231108,False
6287851519,False
6053958290,False
5690977443,False
873668004,False
5208587522,False
5342942822,False
5881939915,False
6289582090,False
5974673806,False
6240209564,True
5140956938,False
828290742,False
6279926693,False
6087141032,False
6121912565,False
5460522028,False
836245336,False
5957581211,False
6272075763,False
6068782691,False
5831830863,False
6276137503,False
6181977539,False
1525991522,False
5423560899,False
6266061496,False
1043491929,False
6096113633,False
5957956277,False
6274299265,False
6038514038,False
6074266024,False
6151009663,False
5556528583,False
1856445892,False
2070674171,False
6201230732,False
5843491995,False
766456693,False
6113641087,False
6224426591,False
913896496,False
5171497314,False
6265907522,False
5789902889,False
6152313900,False
6044964967,False
1902281002,False
5733732351,False
6116578596,False
5831753888,False
5469196965,False
5987864104,False
5617760312,False
6113320595,False
6167184289,False
5702009258,False
862618559,False
1875502303,False
579553421,False
6049435632,False
5638658476,False
6015928048,False
6256140392,False
6210905387,False
5176092662,False
6128831377,False
6158349163,False
6290642447,False
5217970243,False
5820162949,False
5026857565,False
5789460284,False
826522569,False
836109611,False
1921162488,False
6128273230,False
6247411909,False
6002230542,False
5403684696,False
5862384539,False
5992893461,False
6078062836,False
6160094245,False
5409016198,False
5916337946,False
6259654687,False
1354857032,False
6019681978,False
5660578722,False
6064056948,False
5765383004,False
5612296308,False
532648986,False
5242136630,False
6102443866,False
5092368736,False
5883195002,False
5571322811,False
2061332476,False
5956505341,False
845405657,False
5812344256,False
5076934607,False
5983661937,False
564598838,False
6036543782,False
5689324134,False
5460962499,False
5103636026,False
5912859317,False
5824003092,False
6057317078,False
5995160357,False
6110318981,False
5435784835,False
5990658515,False
5712642276,False
5514678229,False
5411561034,False
1454764399,False
6071194036,False
2051805556,False
6046702013,False
6184033903,False
2068952086,False
716150375,False
6155317809,False
5953838190,False
6064500191,False
5642630991,False
5800735146,False
5847722368,False
6115711154,False
6243571376,False
5919058198,False
5127116773,False
1491430277,False
6010895613,False
5878240454,False
5930439015,False
5929891981,False
6150188540,False
5973440026,False
6137787284,False
751959600,False
6270500235,False
6214345904,False
5532827557,False
5551047022,False
6141704097,False
6146104358,False
6077572878,False
5705556460,False
5085847108,False
524078742,False
6212095778,False
1339112059,False
5037691788,False
6172506547,False
5726792367,False
6159595423,False
1450661177,False
5993139217,False
5158753293,False
6111354269,False
5831254932,False
6118654926,False
6270913070,False
5615903214,False
1213886094,False
5769653424,False
5791151483,False
5833427059,False
6020750603,False
6131766687,False
5598051658,False
1303046647,False
6272423579,False
5679056674,False
5953896941,False
5999639148,False
5693324778,False
5078757416,False
1590354420,False
5216300896,False
5946993229,False
5454154206,False
1248645258,False
5199627706,False
6032982258,False
6037136790,False
6131063426,False
5722356704,False
6184902825,False
5858986551,False
5825916639,False
1712634946,False
5466655249,False
6004533371,False
5047236073,False
5646895229,False
6050321150,False
6212073156,False
2132951660,False
833871461,False
5901674539,False
5724359719,False
6211605539,False
5849226344,False
1495233840,False
6001469655,False
6102939418,False
6379865312,False
6094783589,False
6327392693,False
6160197461,False
5843588870,False
6343673547,False
6214404701,False
6041528708,False
6260829124,False
779683197,False
5637147839,False
2068954656,False
6073474735,False
5227736003,False
5697325498,False
5962589687,False
6383558046,False
6023044579,False
6102963619,False
5921497701,False
6022228042,False
5859064972,False
5985831115,False
6127261189,False
6237873979,False
5900186073,False
5655641001,False
5991954437,False
6379444548,False
6201326246,False
614098883,False
6507899473,False
758796058,False
5808412757,False
5733242094,False
6116926752,False
5873493781,False
5995209791,False
6339183687,False
888934651,False
851852945,False
5834859837,False
6246413677,False
6390528209,False
6276019354,False
5984122273,False
6306891707,False
6290548496,False
6112414973,False
5909878456,False
5420686203,False
5077936067,False
6252003952,False
5995665202,False
5761823221,False
5407882946,False
6281229695,False
6049678604,False
6122723950,False
6273661117,False
5809006736,False
5955626829,False
1285506852,False
1510145699,False
1665135309,False
5989385118,False
6219245316,False
5913022894,False
5509572620,False
1730949016,False
6512089282,False
6111846387,False
6467882128,False
6638693797,False
1066981679,False
6325617938,False
5658541709,False
1398506404,False
5939231549,False
6467789781,False
1966616912,False
6469430992,False
6262326298,False
6196492644,False
6135609699,False
6592780298,False
5079357526,False
951339227,False
5641239642,False
2120187174,False
1266237304,False
6169539025,False
6549110743,False
6312581721,False
970348697,False
6649313362,False
5946050199,False
1559426044,False
5762384855,False
1058787609,False
6574793197,False
5965274135,False
6047026396,False
6099611161,False
5822782607,False
5663693741,False
5642333037,False
6187652923,False
6550636572,False
5842925097,False
1084923586,False
6371115779,False
6127023593,False
6375506157,False
6541031278,False
1723381421,False
5908442704,False
5673503459,False
6578992234,False
5536270631,False
5621693535,False
5778788349,False
1733764635,False
5606592776,False
1197508194,False
6160793110,False
2017266119,False
549228103,False
5820093796,False
6370421223,False
6034776859,False
6520764519,False
5921838457,False
6548221263,False
5749809297,False
6620210318,False
5913709246,False
6585571939,False
6397630126,False
584146485,False
6119976023,False
5817710081,False
1878244288,False
6071490002,False
6151654776,False
6145351444,False
975381680,False
